date,wssPrecipTotal,precipQF
"2021-01-01",9.030,0
"2021-01-02",0.060,0
"2021-01-03",0.350,1
"2021-01-04",0.290,0
"2021-01-05",0.350,1
"2021-01-06",0.330,0
"2021-01-07",0.110,0
"2021-01-08",0.260,0
"2021-01-09",0.480,1
"2021-01-10",0.310,0
"2021-01-11",0.180,0
"2021-01-12",0.440,1
"2021-01-13",0.390,1
"2021-01-14",0.530,0
"2021-01-15",0.530,0
"2021-01-16",0.540,1
"2021-01-17",0.240,1
"2021-01-18",0.430,1
"2021-01-19",0.190,0
"2021-01-20",1.800,0
"2021-01-21",0.020,0
"2021-01-22",0.000,0
"2021-01-23",0.020,0
"2021-01-24",0.020,0
"2021-01-25",7.110,0
"2021-01-26",0.360,0
"2021-01-27",0.550,0
"2021-01-28",0.500,1
"2021-01-29",0.380,0
"2021-01-30",0.360,0
"2021-01-31",0.930,0
