date,wssPrecipTotal,precipQF
"2017-09-01",0.400,0
"2017-09-02",2.930,0
"2017-09-03",0.460,0
"2017-09-04",0.380,0
"2017-09-05",1.190,0
"2017-09-06",12.970,0
"2017-09-07",0.540,0
"2017-09-08",0.540,0
"2017-09-09",0.720,0
"2017-09-10",0.490,0
"2017-09-11",0.470,0
"2017-09-12",0.550,0
"2017-09-13",0.990,0
"2017-09-14",1.830,0
"2017-09-15",0.490,0
"2017-09-16",0.340,0
"2017-09-17",0.580,0
"2017-09-18",0.380,0
"2017-09-19",0.620,0
"2017-09-20",0.370,0
"2017-09-21",0.430,0
"2017-09-22",0.510,0
"2017-09-23",0.270,0
"2017-09-24",0.080,0
"2017-09-25",0.190,0
"2017-09-26",0.630,0
"2017-09-27",0.430,0
"2017-09-28",0.650,0
"2017-09-29",0.750,0
"2017-09-30",1.760,0
