date,wssPrecipTotal,precipQF
"2021-10-01",5.220,0
"2021-10-02",0.020,0
"2021-10-03",0.000,0
"2021-10-04",0.000,0
"2021-10-05",0.170,0
"2021-10-06",0.150,0
"2021-10-07",0.110,0
"2021-10-08",0.120,0
"2021-10-09",6.300,0
"2021-10-10",34.770,0
"2021-10-11",0.000,0
"2021-10-12",0.060,0
"2021-10-13",22.800,0
"2021-10-14",0.240,0
"2021-10-15",0.050,0
"2021-10-16",0.000,0
"2021-10-17",0.040,0
"2021-10-18",0.000,0
"2021-10-19",0.170,0
"2021-10-20",0.060,1
"2021-10-21",0.040,1
"2021-10-22",0.000,0
"2021-10-23",0.040,0
"2021-10-24",0.140,0
"2021-10-25",0.020,0
"2021-10-26",0.100,0
"2021-10-27",1.200,0
"2021-10-28",0.040,0
"2021-10-29",0.000,0
"2021-10-30",0.020,0
"2021-10-31",0.000,0
