date,wssPrecipTotal,precipQF
"2020-09-01",0.040,0
"2020-09-02",0.020,0
"2020-09-03",0.900,0
"2020-09-04",0.000,0
"2020-09-05",0.240,0
"2020-09-06",0.180,0
"2020-09-07",0.180,0
"2020-09-08",0.000,0
"2020-09-09",0.110,0
"2020-09-10",0.030,0
"2020-09-11",0.200,0
"2020-09-12",3.620,0
"2020-09-13",0.180,0
"2020-09-14",0.120,0
"2020-09-15",0.070,0
"2020-09-16",0.080,0
"2020-09-17",0.150,0
"2020-09-18",0.070,0
"2020-09-19",0.130,0
"2020-09-20",0.000,0
"2020-09-21",0.000,0
"2020-09-22",0.160,0
"2020-09-23",0.210,0
"2020-09-24",0.180,0
"2020-09-25",0.030,0
"2020-09-26",0.350,0
"2020-09-27",1.500,0
"2020-09-28",0.000,0
"2020-09-29",0.020,0
"2020-09-30",0.090,0
