date,wssPrecipTotal,precipQF
"2020-05-01",0.220,0
"2020-05-02",0.090,0
"2020-05-03",0.230,0
"2020-05-04",10.480,0
"2020-05-05",1.170,0
"2020-05-06",0.370,0
"2020-05-07",0.160,0
"2020-05-08",0.670,0
"2020-05-09",3.420,0
"2020-05-10",0.020,0
"2020-05-11",0.200,0
"2020-05-12",0.380,0
"2020-05-13",0.750,0
"2020-05-14",0.150,0
"2020-05-15",0.420,0
"2020-05-16",0.450,0
"2020-05-17",0.360,0
"2020-05-18",0.410,0
"2020-05-19",0.050,0
"2020-05-20",0.080,0
"2020-05-21",0.040,0
"2020-05-22",0.040,0
"2020-05-23",0.150,0
"2020-05-24",2.330,0
"2020-05-25",0.080,0
"2020-05-26",0.120,0
"2020-05-27",0.090,0
"2020-05-28",0.300,0
"2020-05-29",0.500,0
"2020-05-30",0.410,0
"2020-05-31",0.100,0
