date,wssPrecipTotal,precipQF
"2020-01-01",0.610,0
"2020-01-02",0.140,0
"2020-01-03",0.000,0
"2020-01-04",0.120,0
"2020-01-05",1.480,0
"2020-01-06",0.660,0
"2020-01-07",0.690,0
"2020-01-08",0.790,0
"2020-01-09",0.460,0
"2020-01-10",0.240,0
"2020-01-11",1.180,0
"2020-01-12",0.810,0
"2020-01-13",1.210,0
"2020-01-14",1.120,0
"2020-01-15",1.330,0
"2020-01-16",0.550,0
"2020-01-17",0.810,0
"2020-01-18",5.690,0
"2020-01-19",2.900,0
"2020-01-20",0.470,0
"2020-01-21",0.580,0
"2020-01-22",0.080,0
"2020-01-23",2.180,0
"2020-01-24",0.170,0
"2020-01-25",0.300,0
"2020-01-26",0.130,0
"2020-01-27",0.190,0
"2020-01-28",0.990,0
"2020-01-29",0.060,0
"2020-01-30",0.000,0
"2020-01-31",0.000,0
