date,wssPrecipTotal,precipQF
"2018-08-01",0.270,0
"2018-08-02",0.020,0
"2018-08-03",0.080,0
"2018-08-04",0.620,0
"2018-08-05",0.390,0
"2018-08-06",6.080,0
"2018-08-07",0.060,0
"2018-08-08",0.100,0
"2018-08-09",0.020,0
"2018-08-10",0.000,0
"2018-08-11",0.020,0
"2018-08-12",0.130,0
"2018-08-13",0.210,0
"2018-08-14",0.370,0
"2018-08-15",0.300,0
"2018-08-16",0.130,0
"2018-08-17",0.030,0
"2018-08-18",0.080,0
"2018-08-19",3.900,0
"2018-08-20",0.250,0
"2018-08-21",0.300,0
"2018-08-22",0.050,0
"2018-08-23",1.220,0
"2018-08-24",16.580,0
"2018-08-25",0.100,0
"2018-08-26",25.360,0
"2018-08-27",0.850,0
"2018-08-28",2.120,0
"2018-08-29",0.320,0
"2018-08-30",0.170,0
"2018-08-31",0.340,0
