date,wssPrecipTotal,precipQF
"2021-03-01",0.550,0
"2021-03-02",0.410,0
"2021-03-03",0.390,0
"2021-03-04",0.510,0
"2021-03-05",0.380,0
"2021-03-06",0.380,0
"2021-03-07",0.550,0
"2021-03-08",0.620,0
"2021-03-09",0.110,0
"2021-03-10",0.240,0
"2021-03-11",0.020,0
"2021-03-12",0.040,0
"2021-03-13",0.020,0
"2021-03-14",1.040,0
"2021-03-15",0.710,0
"2021-03-16",0.210,0
"2021-03-17",2.980,0
"2021-03-18",0.660,0
"2021-03-19",0.420,0
"2021-03-20",0.310,0
"2021-03-21",0.400,0
"2021-03-22",19.780,0
"2021-03-23",5.110,0
"2021-03-24",0.650,0
"2021-03-25",9.190,0
"2021-03-26",0.510,0
"2021-03-27",0.400,0
"2021-03-28",0.380,0
"2021-03-29",0.500,0
"2021-03-30",0.490,0
"2021-03-31",0.300,0
