date,wssPrecipTotal,precipQF
"2017-11-01",0.200,1
"2017-11-02",0.020,1
"2017-11-03",2.530,1
"2017-11-04",1.960,1
"2017-11-05",0.000,1
"2017-11-06",0.370,1
"2017-11-07",0.210,1
"2017-11-08",0.750,1
"2017-11-09",0.210,0
"2017-11-10",0.020,1
"2017-11-11",0.080,1
"2017-11-12",0.220,1
"2017-11-13",0.000,1
"2017-11-14",0.180,1
"2017-11-15",0.000,1
"2017-11-16",0.040,1
"2017-11-17",0.020,1
"2017-11-18",0.130,1
"2017-11-19",0.100,1
"2017-11-20",0.050,1
"2017-11-21",0.080,0
"2017-11-22",0.240,0
"2017-11-23",0.040,1
"2017-11-24",0.670,0
"2017-11-25",0.240,1
"2017-11-26",0.180,1
"2017-11-27",0.090,1
"2017-11-28",0.000,1
"2017-11-29",0.080,1
"2017-11-30",0.080,1
