date,wssPrecipTotal,precipQF
"2017-09-01",1.230,1
"2017-09-02",1.110,0
"2017-09-03",1.380,1
"2017-09-04",0.960,0
"2017-09-05",1.170,0
"2017-09-06",2.050,0
"2017-09-07",1.700,0
"2017-09-08",0.730,0
"2017-09-09",0.780,0
"2017-09-10",0.860,1
"2017-09-11",1.770,0
"2017-09-12",0.600,0
"2017-09-13",0.140,0
"2017-09-14",1.240,0
"2017-09-15",1.690,0
"2017-09-16",2.170,0
"2017-09-17",1.450,0
"2017-09-18",1.250,0
"2017-09-19",4.160,0
"2017-09-20",0.850,1
"2017-09-21",1.200,1
"2017-09-22",0.850,1
"2017-09-23",0.820,1
"2017-09-24",1.190,1
"2017-09-25",0.320,1
"2017-09-26",1.130,1
"2017-09-27",1.620,1
"2017-09-28",0.410,1
"2017-09-29",1.150,1
"2017-09-30",1.810,1
