date,wssPrecipTotal,precipQF
"2020-03-01",0.870,1
"2020-03-02",1.340,1
"2020-03-03",2.270,0
"2020-03-04",3.950,1
"2020-03-05",0.890,1
"2020-03-06",0.810,1
"2020-03-07",1.120,1
"2020-03-08",1.290,0
"2020-03-09",1.210,0
"2020-03-10",2.000,0
"2020-03-11",1.120,1
"2020-03-12",1.010,0
"2020-03-13",10.000,0
"2020-03-14",1.700,1
"2020-03-15",1.000,0
"2020-03-16",0.890,0
"2020-03-17",1.220,0
"2020-03-18",0.940,1
"2020-03-19",7.540,0
"2020-03-20",1.750,0
"2020-03-21",0.940,1
"2020-03-22",0.700,1
"2020-03-23",6.130,0
"2020-03-24",13.720,0
"2020-03-25",1.290,1
"2020-03-26",1.260,0
"2020-03-27",1.030,0
"2020-03-28",1.320,0
"2020-03-29",5.280,0
"2020-03-30",1.170,1
"2020-03-31",0.000,1
