date,wssPrecipTotal,precipQF
"2021-08-01",0.710,0
"2021-08-02",0.520,0
"2021-08-03",0.390,0
"2021-08-04",1.280,0
"2021-08-05",1.180,0
"2021-08-06",2.000,0
"2021-08-07",0.980,0
"2021-08-08",1.180,0
"2021-08-09",1.280,0
"2021-08-10",1.280,0
"2021-08-11",1.430,0
"2021-08-12",1.040,0
"2021-08-13",1.710,1
"2021-08-14",1.280,0
"2021-08-15",1.500,0
"2021-08-16",1.720,0
"2021-08-17",2.210,1
"2021-08-18",1.230,1
"2021-08-19",1.400,0
"2021-08-20",0.880,0
"2021-08-21",2.290,0
"2021-08-22",3.140,0
"2021-08-23",2.670,0
"2021-08-24",0.610,0
"2021-08-25",1.210,1
"2021-08-26",0.190,0
"2021-08-27",3.060,0
"2021-08-28",1.940,1
"2021-08-29",0.840,0
"2021-08-30",3.300,0
"2021-08-31",1.850,0
