date,wssPrecipTotal,precipQF
"2019-01-01",0.560,1
"2019-01-02",0.020,0
"2019-01-03",1.020,0
"2019-01-04",0.000,0
"2019-01-05",0.230,0
"2019-01-06",0.270,0
"2019-01-07",0.200,0
"2019-01-08",0.000,0
"2019-01-09",0.000,0
"2019-01-10",0.000,0
"2019-01-11",0.000,0
"2019-01-12",0.540,0
"2019-01-13",0.530,0
"2019-01-14",1.670,1
"2019-01-15",0.270,1
"2019-01-16",0.370,1
"2019-01-17",0.080,1
"2019-01-18",0.490,0
"2019-01-19",2.300,0
"2019-01-20",0.210,0
"2019-01-21",0.120,0
"2019-01-22",0.970,0
"2019-01-23",0.740,1
"2019-01-24",0.520,1
"2019-01-25",0.200,1
"2019-01-26",0.750,1
"2019-01-27",1.340,1
"2019-01-28",0.370,1
"2019-01-29",0.700,1
"2019-01-30",0.590,0
"2019-01-31",1.060,0
