date,wssPrecipTotal,precipQF
"2018-11-01",1.110,1
"2018-11-02",1.140,1
"2018-11-03",1.170,1
"2018-11-04",1.010,1
"2018-11-05",1.010,1
"2018-11-06",1.030,1
"2018-11-07",1.400,1
"2018-11-08",0.910,1
"2018-11-09",1.310,1
"2018-11-10",1.110,1
"2018-11-11",1.030,1
"2018-11-12",1.280,1
"2018-11-13",0.900,1
"2018-11-14",0.960,1
"2018-11-15",0.850,1
"2018-11-16",0.690,1
"2018-11-17",0.870,1
"2018-11-18",1.410,1
"2018-11-19",0.970,1
"2018-11-20",1.180,1
"2018-11-21",1.160,1
"2018-11-22",23.860,1
"2018-11-23",1.070,0
"2018-11-24",11.670,0
"2018-11-25",1.110,0
"2018-11-26",1.220,0
"2018-11-27",1.540,0
"2018-11-28",19.080,0
"2018-11-29",12.190,0
"2018-11-30",16.130,0
