date,wssPrecipTotal,precipQF
"2017-09-01",0.000,1
"2017-09-02",0.000,1
"2017-09-03",0.000,1
"2017-09-04",0.000,1
"2017-09-05",0.000,1
"2017-09-06",0.020,1
"2017-09-07",0.950,0
"2017-09-08",1.150,0
"2017-09-09",0.820,0
"2017-09-10",1.100,0
"2017-09-11",16.420,0
"2017-09-12",14.100,0
"2017-09-13",0.700,0
"2017-09-14",0.810,1
"2017-09-15",1.310,1
"2017-09-16",0.930,0
"2017-09-17",1.210,1
"2017-09-18",1.110,1
"2017-09-19",2.640,0
"2017-09-20",0.040,1
"2017-09-21",0.270,1
"2017-09-22",1.120,0
"2017-09-23",1.110,0
"2017-09-24",0.420,0
"2017-09-25",0.760,0
"2017-09-26",1.060,1
"2017-09-27",0.400,0
"2017-09-28",0.830,0
"2017-09-29",0.740,0
"2017-09-30",0.780,0
