date,wssPrecipTotal,precipQF
"2019-11-01",0.080,0
"2019-11-02",0.080,0
"2019-11-03",0.090,0
"2019-11-04",0.020,0
"2019-11-05",0.050,0
"2019-11-06",0.120,0
"2019-11-07",0.060,0
"2019-11-08",0.040,0
"2019-11-09",0.020,0
"2019-11-10",0.020,0
"2019-11-11",0.020,0
"2019-11-12",0.000,0
"2019-11-13",0.060,0
"2019-11-14",0.000,0
"2019-11-15",0.020,0
"2019-11-16",0.020,0
"2019-11-17",0.000,0
"2019-11-18",0.020,0
"2019-11-19",3.410,0
"2019-11-20",1.060,1
"2019-11-21",17.920,0
"2019-11-22",1.070,0
"2019-11-23",0.020,0
"2019-11-24",0.020,0
"2019-11-25",0.000,0
"2019-11-26",2.520,0
"2019-11-27",0.480,0
"2019-11-28",1.270,0
"2019-11-29",21.060,0
"2019-11-30",0.320,0
