date,wssPrecipTotal,precipQF
"2018-10-01",0.340,0
"2018-10-02",1.330,0
"2018-10-03",1.390,0
"2018-10-04",1.380,0
"2018-10-05",1.690,0
"2018-10-06",1.220,1
"2018-10-07",1.940,1
"2018-10-08",0.750,1
"2018-10-09",0.480,1
"2018-10-10",1.450,1
"2018-10-11",1.550,1
"2018-10-12",0.590,1
"2018-10-13",0.790,1
"2018-10-14",4.770,1
"2018-10-15",0.630,1
"2018-10-16",0.290,1
"2018-10-17",1.580,1
"2018-10-18",0.350,1
"2018-10-19",1.020,1
"2018-10-20",0.950,0
"2018-10-21",0.940,1
"2018-10-22",0.500,1
"2018-10-23",0.350,1
"2018-10-24",1.890,1
"2018-10-25",0.110,1
"2018-10-26",0.230,0
"2018-10-27",0.410,0
"2018-10-28",4.040,0
"2018-10-29",1.640,0
"2018-10-30",0.600,0
"2018-10-31",0.700,0
