date,wssPrecipTotal,precipQF
"2018-12-01",17.170,0
"2018-12-02",1.140,0
"2018-12-03",0.060,0
"2018-12-04",0.180,1
"2018-12-05",1.310,1
"2018-12-06",1.250,0
"2018-12-07",1.410,1
"2018-12-08",0.990,1
"2018-12-09",0.830,1
"2018-12-10",0.690,1
"2018-12-11",0.150,0
"2018-12-12",1.450,0
"2018-12-13",0.460,0
"2018-12-14",1.280,0
"2018-12-15",0.590,0
"2018-12-16",1.010,0
"2018-12-17",0.910,0
"2018-12-18",0.440,0
"2018-12-19",0.170,0
"2018-12-20",0.680,0
"2018-12-21",0.790,0
"2018-12-22",1.170,0
"2018-12-23",0.990,0
"2018-12-24",0.170,0
"2018-12-25",1.220,0
"2018-12-26",19.690,0
"2018-12-27",4.180,0
"2018-12-28",0.020,0
"2018-12-29",0.700,0
"2018-12-30",0.230,0
"2018-12-31",0.060,0
