date,wssPrecipTotal,precipQF
"2020-12-01",1.130,1
"2020-12-02",2.440,1
"2020-12-03",4.160,1
"2020-12-04",3.580,1
"2020-12-05",4.630,1
"2020-12-06",3.420,1
"2020-12-07",4.080,1
"2020-12-08",4.590,1
"2020-12-09",2.770,0
"2020-12-10",3.280,1
"2020-12-11",1.900,1
"2020-12-12",2.900,1
"2020-12-13",3.320,1
"2020-12-14",2.970,1
"2020-12-15",2.750,1
"2020-12-16",2.560,1
"2020-12-17",3.210,1
"2020-12-18",1.500,1
"2020-12-19",2.740,1
"2020-12-20",2.780,1
"2020-12-21",2.200,1
"2020-12-22",2.390,1
"2020-12-23",1.460,1
"2020-12-24",1.650,1
"2020-12-25",3.610,1
"2020-12-26",1.220,1
"2020-12-27",1.740,1
"2020-12-28",3.120,1
"2020-12-29",3.960,1
"2020-12-30",2.430,0
"2020-12-31",3.200,1
