date,wssPrecipTotal,precipQF
"2018-09-01",0.730,1
"2018-09-02",2.350,1
"2018-09-03",0.530,1
"2018-09-04",0.280,1
"2018-09-05",0.630,1
"2018-09-06",1.650,1
"2018-09-07",0.670,1
"2018-09-08",1.270,1
"2018-09-09",1.400,1
"2018-09-10",1.010,1
"2018-09-11",0.900,1
"2018-09-12",0.190,1
"2018-09-13",0.790,1
"2018-09-14",1.400,1
"2018-09-15",1.070,0
"2018-09-16",0.230,0
"2018-09-17",0.560,1
"2018-09-18",0.810,1
"2018-09-19",0.540,1
"2018-09-20",1.150,1
"2018-09-21",3.820,1
"2018-09-22",4.460,0
"2018-09-23",5.300,0
"2018-09-24",1.640,1
"2018-09-25",2.000,1
"2018-09-26",0.440,1
"2018-09-27",1.570,1
"2018-09-28",1.330,1
"2018-09-29",1.180,1
"2018-09-30",1.460,1
