date,wssPrecipTotal,precipQF
"2018-02-01",0.420,0
"2018-02-02",0.210,1
"2018-02-03",0.730,0
"2018-02-04",0.930,0
"2018-02-05",0.550,0
"2018-02-06",0.720,1
"2018-02-07",0.300,1
"2018-02-08",0.370,1
"2018-02-09",0.250,0
"2018-02-10",1.470,0
"2018-02-11",0.430,1
"2018-02-12",0.730,0
"2018-02-13",0.030,1
"2018-02-14",0.350,1
"2018-02-15",1.330,1
"2018-02-16",0.330,1
"2018-02-17",0.290,1
"2018-02-18",0.180,0
"2018-02-19",10.590,1
"2018-02-20",0.800,0
"2018-02-21",0.340,0
"2018-02-22",0.420,0
"2018-02-23",3.300,1
"2018-02-24",0.800,0
"2018-02-25",1.420,1
"2018-02-26",0.320,0
"2018-02-27",0.420,1
"2018-02-28",0.200,1
