date,wssPrecipTotal,precipQF
"2020-09-01",2.780,1
"2020-09-02",0.820,1
"2020-09-03",5.490,1
"2020-09-04",1.990,1
"2020-09-05",1.240,1
"2020-09-06",3.140,1
"2020-09-07",1.900,1
"2020-09-08",2.230,1
"2020-09-09",1.460,1
"2020-09-10",0.680,1
"2020-09-11",1.790,1
"2020-09-12",2.920,1
"2020-09-13",3.080,1
"2020-09-14",1.640,1
"2020-09-15",1.440,1
"2020-09-16",2.950,1
"2020-09-17",1.310,1
"2020-09-18",1.920,1
"2020-09-19",1.760,1
"2020-09-20",2.650,1
"2020-09-21",1.260,1
"2020-09-22",0.760,1
"2020-09-23",1.730,1
"2020-09-24",0.760,1
"2020-09-25",3.530,1
"2020-09-26",2.780,1
"2020-09-27",2.240,1
"2020-09-28",0.930,1
"2020-09-29",2.580,1
"2020-09-30",2.100,1
