date,wssPrecipTotal,precipQF
"2020-04-01",0.040,1
"2020-04-02",0.140,0
"2020-04-03",0.150,0
"2020-04-04",0.210,0
"2020-04-05",0.370,0
"2020-04-06",0.330,0
"2020-04-07",0.130,0
"2020-04-08",0.260,1
"2020-04-09",0.220,0
"2020-04-10",0.150,0
"2020-04-11",4.070,1
"2020-04-12",0.520,1
"2020-04-13",0.100,1
"2020-04-14",0.390,1
"2020-04-15",0.180,0
"2020-04-16",0.280,0
"2020-04-17",0.130,0
"2020-04-18",0.110,0
"2020-04-19",0.390,0
"2020-04-20",0.490,1
"2020-04-21",0.220,0
"2020-04-22",0.080,0
"2020-04-23",0.210,0
"2020-04-24",0.210,0
"2020-04-25",0.160,0
"2020-04-26",0.260,0
"2020-04-27",0.340,0
"2020-04-28",0.180,0
"2020-04-29",0.180,0
"2020-04-30",0.120,0
