date,wssPrecipTotal,precipQF
"2018-08-01",0.670,1
"2018-08-02",0.570,1
"2018-08-03",0.300,1
"2018-08-04",2.120,1
"2018-08-05",4.110,1
"2018-08-06",2.930,1
"2018-08-07",1.170,1
"2018-08-08",0.720,1
"2018-08-09",0.830,1
"2018-08-10",0.310,1
"2018-08-11",0.850,1
"2018-08-12",0.680,1
"2018-08-13",0.700,1
"2018-08-14",5.230,1
"2018-08-15",2.090,1
"2018-08-16",0.130,1
"2018-08-17",0.410,1
"2018-08-18",0.820,1
"2018-08-19",1.180,1
"2018-08-20",0.520,1
"2018-08-21",0.740,0
"2018-08-22",0.490,1
"2018-08-23",1.020,1
"2018-08-24",1.380,1
"2018-08-25",0.580,1
"2018-08-26",0.830,1
"2018-08-27",1.930,1
"2018-08-28",0.630,1
"2018-08-29",0.620,1
"2018-08-30",4.330,1
"2018-08-31",1.380,1
