date,wssPrecipTotal,precipQF
"2020-03-01",1.400,0
"2020-03-02",0.690,0
"2020-03-03",1.200,0
"2020-03-04",2.400,0
"2020-03-05",1.580,0
"2020-03-06",0.910,0
"2020-03-07",1.770,0
"2020-03-08",1.140,0
"2020-03-09",1.220,0
"2020-03-10",1.350,0
"2020-03-11",1.190,0
"2020-03-12",1.300,0
"2020-03-13",3.780,0
"2020-03-14",1.800,0
"2020-03-15",0.770,0
"2020-03-16",1.770,0
"2020-03-17",1.600,0
"2020-03-18",1.310,0
"2020-03-19",1.270,0
"2020-03-20",1.280,0
"2020-03-21",1.310,0
"2020-03-22",1.460,0
"2020-03-23",8.140,0
"2020-03-24",8.350,0
"2020-03-25",3.600,0
"2020-03-26",1.510,0
"2020-03-27",1.180,0
"2020-03-28",7.230,0
"2020-03-29",28.000,0
"2020-03-30",26.570,0
"2020-03-31",15.720,0
