date,wssPrecipTotal,precipQF
"2019-09-01",0.000,1
"2019-09-02",0.000,1
"2019-09-03",0.000,1
"2019-09-04",0.000,1
"2019-09-05",0.000,1
"2019-09-06",0.000,1
"2019-09-07",0.000,1
"2019-09-08",0.000,1
"2019-09-09",0.290,0
"2019-09-10",0.090,0
"2019-09-11",0.000,0
"2019-09-12",4.600,0
"2019-09-13",0.080,0
"2019-09-14",0.140,0
"2019-09-15",0.780,0
"2019-09-16",0.880,0
"2019-09-17",0.040,0
"2019-09-18",6.430,0
"2019-09-19",25.810,0
"2019-09-20",2.620,0
"2019-09-21",0.020,0
"2019-09-22",1.170,0
"2019-09-23",0.060,0
"2019-09-24",11.730,0
"2019-09-25",54.740,0
"2019-09-26",6.760,0
"2019-09-27",0.300,0
"2019-09-28",2.720,0
"2019-09-29",3.120,0
"2019-09-30",4.310,0
