date,wssPrecipTotal,precipQF
"2019-07-01",2.000,0
"2019-07-02",0.280,0
"2019-07-03",0.140,0
"2019-07-04",0.210,0
"2019-07-05",0.260,0
"2019-07-06",0.350,0
"2019-07-07",0.140,0
"2019-07-08",0.180,0
"2019-07-09",0.180,0
"2019-07-10",0.340,0
"2019-07-11",0.090,0
"2019-07-12",0.430,0
"2019-07-13",0.200,0
"2019-07-14",0.170,0
"2019-07-15",5.040,0
"2019-07-16",0.810,0
"2019-07-17",3.400,0
"2019-07-18",0.230,0
"2019-07-19",0.830,0
"2019-07-20",0.140,0
"2019-07-21",0.440,0
"2019-07-22",0.650,0
"2019-07-23",8.490,0
"2019-07-24",0.490,0
"2019-07-25",0.320,0
"2019-07-26",0.320,0
"2019-07-27",0.230,0
"2019-07-28",1.630,0
"2019-07-29",0.170,0
"2019-07-30",28.540,0
"2019-07-31",2.720,0
