date,wssPrecipTotal,precipQF
"2020-05-01",3.100,0
"2020-05-02",1.830,0
"2020-05-03",1.360,0
"2020-05-04",1.700,1
"2020-05-05",1.510,1
"2020-05-06",0.880,1
"2020-05-07",0.870,1
"2020-05-08",1.270,1
"2020-05-09",1.060,0
"2020-05-10",0.740,1
"2020-05-11",0.680,1
"2020-05-12",1.120,1
"2020-05-13",0.540,0
"2020-05-14",5.520,1
"2020-05-15",3.460,0
"2020-05-16",1.700,1
"2020-05-17",1.010,0
"2020-05-18",0.870,0
"2020-05-19",0.670,0
"2020-05-20",1.000,0
"2020-05-21",0.720,0
"2020-05-22",7.980,1
"2020-05-23",11.800,1
"2020-05-24",0.950,1
"2020-05-25",0.940,0
"2020-05-26",0.760,0
"2020-05-27",1.380,0
"2020-05-28",0.850,0
"2020-05-29",0.670,0
"2020-05-30",1.260,0
"2020-05-31",1.140,0
