date,wssPrecipTotal,precipQF
"2018-09-01",0.270,0
"2018-09-02",0.140,0
"2018-09-03",0.160,0
"2018-09-04",0.580,0
"2018-09-05",0.530,0
"2018-09-06",0.180,0
"2018-09-07",0.180,0
"2018-09-08",0.430,0
"2018-09-09",0.290,0
"2018-09-10",0.100,0
"2018-09-11",0.180,0
"2018-09-12",0.240,0
"2018-09-13",0.160,0
"2018-09-14",0.340,0
"2018-09-15",0.200,0
"2018-09-16",0.110,0
"2018-09-17",0.090,0
"2018-09-18",0.090,0
"2018-09-19",0.130,0
"2018-09-20",0.140,0
"2018-09-21",0.160,0
"2018-09-22",0.260,0
"2018-09-23",0.190,0
"2018-09-24",0.280,0
"2018-09-25",0.240,1
"2018-09-26",0.000,1
"2018-09-27",0.000,1
"2018-09-28",0.000,1
"2018-09-29",0.000,1
"2018-09-30",0.000,1
