date,wssPrecipTotal,precipQF
"2021-08-01",0.370,0
"2021-08-02",0.770,0
"2021-08-03",1.030,0
"2021-08-04",0.880,0
"2021-08-05",1.120,0
"2021-08-06",1.730,0
"2021-08-07",0.360,0
"2021-08-08",0.460,0
"2021-08-09",8.970,0
"2021-08-10",0.890,0
"2021-08-11",1.110,0
"2021-08-12",0.830,0
"2021-08-13",1.900,0
"2021-08-14",0.400,0
"2021-08-15",7.770,0
"2021-08-16",12.480,0
"2021-08-17",7.230,0
"2021-08-18",1.050,1
"2021-08-19",0.220,1
"2021-08-20",4.890,0
"2021-08-21",1.430,0
"2021-08-22",0.640,0
"2021-08-23",0.760,0
"2021-08-24",1.280,0
"2021-08-25",1.600,0
"2021-08-26",0.320,0
"2021-08-27",6.890,0
"2021-08-28",0.440,0
"2021-08-29",0.390,1
"2021-08-30",0.180,0
"2021-08-31",0.600,0
