date,wssPrecipTotal,precipQF
"2018-06-01",13.000,0
"2018-06-02",2.460,0
"2018-06-03",0.940,0
"2018-06-04",0.970,0
"2018-06-05",0.530,0
"2018-06-06",1.530,0
"2018-06-07",1.110,0
"2018-06-08",0.930,0
"2018-06-09",1.040,0
"2018-06-10",1.180,0
"2018-06-11",0.690,0
"2018-06-12",0.730,0
"2018-06-13",0.880,0
"2018-06-14",0.960,0
"2018-06-15",0.510,0
"2018-06-16",0.440,0
"2018-06-17",0.670,0
"2018-06-18",0.590,0
"2018-06-19",1.340,0
"2018-06-20",0.690,0
"2018-06-21",3.750,0
"2018-06-22",1.130,0
"2018-06-23",1.050,0
"2018-06-24",1.630,0
"2018-06-25",5.770,0
"2018-06-26",6.850,0
"2018-06-27",14.200,0
"2018-06-28",32.730,0
"2018-06-29",0.960,0
"2018-06-30",0.690,0
