date,wssPrecipTotal,precipQF
"2020-02-01",0.920,1
"2020-02-02",0.530,1
"2020-02-03",1.810,1
"2020-02-04",0.740,1
"2020-02-05",1.000,1
"2020-02-06",0.540,1
"2020-02-07",0.620,1
"2020-02-08",0.820,1
"2020-02-09",0.650,1
"2020-02-10",0.840,1
"2020-02-11",0.410,1
"2020-02-12",0.700,1
"2020-02-13",0.980,1
"2020-02-14",0.460,1
"2020-02-15",0.890,1
"2020-02-16",0.550,1
"2020-02-17",0.890,1
"2020-02-18",0.980,1
"2020-02-19",0.760,1
"2020-02-20",0.610,1
"2020-02-21",0.350,1
"2020-02-22",0.460,1
"2020-02-23",0.990,1
"2020-02-24",0.960,1
"2020-02-25",0.640,1
"2020-02-26",0.710,1
"2020-02-27",0.390,1
"2020-02-28",1.890,1
"2020-02-29",0.700,1
