date,wssPrecipTotal,precipQF
"2018-01-01",0.000,1
"2018-01-02",0.000,1
"2018-01-03",0.000,1
"2018-01-04",2.480,1
"2018-01-05",0.000,1
"2018-01-06",1.090,1
"2018-01-07",1.210,0
"2018-01-08",0.060,1
"2018-01-09",0.930,1
"2018-01-10",0.160,1
"2018-01-11",0.840,1
"2018-01-12",0.080,1
"2018-01-13",0.360,1
"2018-01-14",2.400,1
"2018-01-15",2.480,1
"2018-01-16",0.000,1
"2018-01-17",0.020,1
"2018-01-18",1.090,1
"2018-01-19",1.700,0
"2018-01-20",1.770,1
"2018-01-21",1.030,1
"2018-01-22",0.150,1
"2018-01-23",1.650,1
"2018-01-24",1.920,0
"2018-01-25",1.800,0
"2018-01-26",0.290,1
"2018-01-27",0.000,1
"2018-01-28",0.000,1
"2018-01-29",0.000,1
"2018-01-30",1.960,1
"2018-01-31",2.090,0
