date,wssPrecipTotal,precipQF
"2017-04-01",2.120,1
"2017-04-02",1.930,1
"2017-04-03",2.770,0
"2017-04-04",2.060,1
"2017-04-05",2.310,1
"2017-04-06",4.590,1
"2017-04-07",2.820,0
"2017-04-08",2.000,0
"2017-04-09",0.140,1
"2017-04-10",0.410,1
"2017-04-11",2.530,1
"2017-04-12",0.870,0
"2017-04-13",4.630,0
"2017-04-14",4.470,0
"2017-04-15",0.950,1
"2017-04-16",2.800,0
"2017-04-17",4.020,0
"2017-04-18",1.080,0
"2017-04-19",1.380,0
"2017-04-20",3.810,1
"2017-04-21",32.300,0
"2017-04-22",3.190,0
"2017-04-23",3.350,1
"2017-04-24",0.680,0
"2017-04-25",5.420,0
"2017-04-26",2.220,1
"2017-04-27",8.680,0
"2017-04-28",2.950,1
"2017-04-29",0.720,1
"2017-04-30",0.700,1
