date,wssPrecipTotal,precipQF
"2020-08-01",1.410,0
"2020-08-02",0.920,0
"2020-08-03",2.260,0
"2020-08-04",0.900,0
"2020-08-05",1.320,0
"2020-08-06",3.950,0
"2020-08-07",0.890,0
"2020-08-08",0.570,0
"2020-08-09",0.740,0
"2020-08-10",24.250,0
"2020-08-11",0.720,0
"2020-08-12",0.620,0
"2020-08-13",5.430,0
"2020-08-14",0.650,0
"2020-08-15",13.060,0
"2020-08-16",1.520,0
"2020-08-17",1.190,0
"2020-08-18",0.850,0
"2020-08-19",0.790,0
"2020-08-20",5.200,0
"2020-08-21",9.550,0
"2020-08-22",15.300,0
"2020-08-23",1.230,0
"2020-08-24",7.720,0
"2020-08-25",1.150,0
"2020-08-26",0.790,0
"2020-08-27",0.820,0
"2020-08-28",2.740,0
"2020-08-29",14.250,0
"2020-08-30",1.920,0
"2020-08-31",4.290,0
