date,wssPrecipTotal,precipQF
"2019-03-01",0.210,0
"2019-03-02",0.340,0
"2019-03-03",0.270,0
"2019-03-04",0.350,0
"2019-03-05",0.350,0
"2019-03-06",0.360,0
"2019-03-07",17.340,0
"2019-03-08",0.590,0
"2019-03-09",4.650,0
"2019-03-10",0.850,0
"2019-03-11",7.380,0
"2019-03-12",0.200,0
"2019-03-13",0.090,0
"2019-03-14",0.360,0
"2019-03-15",8.250,0
"2019-03-16",1.140,0
"2019-03-17",0.230,0
"2019-03-18",0.310,0
"2019-03-19",0.330,0
"2019-03-20",0.410,0
"2019-03-21",0.160,0
"2019-03-22",0.460,0
"2019-03-23",1.360,0
"2019-03-24",7.420,0
"2019-03-25",0.300,0
"2019-03-26",0.220,0
"2019-03-27",0.460,0
"2019-03-28",0.190,0
"2019-03-29",0.300,0
"2019-03-30",0.200,0
"2019-03-31",3.800,0
