date,wssPrecipTotal,precipQF
"2018-07-01",3.310,0
"2018-07-02",1.480,0
"2018-07-03",3.550,0
"2018-07-04",7.790,0
"2018-07-05",1.740,0
"2018-07-06",1.010,0
"2018-07-07",3.230,0
"2018-07-08",1.290,0
"2018-07-09",2.260,0
"2018-07-10",0.840,0
"2018-07-11",1.670,0
"2018-07-12",2.700,0
"2018-07-13",4.080,0
"2018-07-14",4.290,0
"2018-07-15",1.680,0
"2018-07-16",1.440,0
"2018-07-17",1.860,0
"2018-07-18",3.220,0
"2018-07-19",1.280,0
"2018-07-20",2.630,0
"2018-07-21",0.340,0
"2018-07-22",15.460,0
"2018-07-23",11.360,0
"2018-07-24",1.470,0
"2018-07-25",0.570,0
"2018-07-26",0.750,0
"2018-07-27",0.480,0
"2018-07-28",0.440,0
"2018-07-29",0.590,0
"2018-07-30",6.480,0
"2018-07-31",0.650,0
