date,wssPrecipTotal,precipQF
"2021-03-01",2.530,0
"2021-03-02",1.160,1
"2021-03-03",0.660,0
"2021-03-04",1.480,0
"2021-03-05",0.700,0
"2021-03-06",0.800,0
"2021-03-07",0.750,0
"2021-03-08",0.450,0
"2021-03-09",1.040,0
"2021-03-10",0.740,0
"2021-03-11",0.830,0
"2021-03-12",0.920,0
"2021-03-13",1.150,0
"2021-03-14",1.330,1
"2021-03-15",1.670,1
"2021-03-16",0.720,0
"2021-03-17",0.590,0
"2021-03-18",6.420,0
"2021-03-19",1.130,0
"2021-03-20",0.710,0
"2021-03-21",0.880,0
"2021-03-22",0.980,0
"2021-03-23",1.550,0
"2021-03-24",0.840,0
"2021-03-25",1.610,0
"2021-03-26",1.740,0
"2021-03-27",1.070,0
"2021-03-28",10.260,0
"2021-03-29",2.440,0
"2021-03-30",1.090,0
"2021-03-31",0.410,0
