date,wssPrecipTotal,precipQF
"2018-11-01",2.100,0
"2018-11-02",9.620,0
"2018-11-03",2.450,0
"2018-11-04",1.380,0
"2018-11-05",3.230,0
"2018-11-06",1.640,0
"2018-11-07",2.540,0
"2018-11-08",17.770,0
"2018-11-09",1.600,0
"2018-11-10",0.670,0
"2018-11-11",1.890,0
"2018-11-12",2.000,0
"2018-11-13",1.560,0
"2018-11-14",1.320,0
"2018-11-15",19.540,0
"2018-11-16",2.790,0
"2018-11-17",2.020,0
"2018-11-18",1.620,0
"2018-11-19",3.210,0
"2018-11-20",1.680,0
"2018-11-21",1.680,0
"2018-11-22",1.410,0
"2018-11-23",2.130,0
"2018-11-24",1.340,0
"2018-11-25",2.010,0
"2018-11-26",8.400,0
"2018-11-27",2.140,0
"2018-11-28",2.990,0
"2018-11-29",2.220,0
"2018-11-30",2.310,0
