date,wssPrecipTotal,precipQF
"2019-09-01",0.660,0
"2019-09-02",0.390,0
"2019-09-03",0.360,0
"2019-09-04",12.220,0
"2019-09-05",0.400,0
"2019-09-06",0.750,0
"2019-09-07",3.760,0
"2019-09-08",16.900,0
"2019-09-09",2.450,0
"2019-09-10",1.430,0
"2019-09-11",1.130,0
"2019-09-12",1.370,0
"2019-09-13",5.510,0
"2019-09-14",12.900,0
"2019-09-15",0.190,0
"2019-09-16",0.140,0
"2019-09-17",0.110,0
"2019-09-18",3.880,0
"2019-09-19",7.130,0
"2019-09-20",4.680,0
"2019-09-21",1.170,0
"2019-09-22",3.040,0
"2019-09-23",16.520,0
"2019-09-24",5.650,0
"2019-09-25",0.340,0
"2019-09-26",0.260,0
"2019-09-27",0.920,0
"2019-09-28",0.180,0
"2019-09-29",5.670,0
"2019-09-30",1.570,0
