date,wssPrecipTotal,precipQF
"2019-03-01",0.060,0
"2019-03-02",0.000,0
"2019-03-03",0.020,0
"2019-03-04",0.040,0
"2019-03-05",0.110,0
"2019-03-06",0.020,0
"2019-03-07",0.160,0
"2019-03-08",0.120,0
"2019-03-09",0.120,0
"2019-03-10",0.020,0
"2019-03-11",1.420,0
"2019-03-12",10.310,0
"2019-03-13",4.280,0
"2019-03-14",0.120,0
"2019-03-15",0.110,0
"2019-03-16",0.040,0
"2019-03-17",0.190,0
"2019-03-18",0.320,0
"2019-03-19",0.320,0
"2019-03-20",0.100,0
"2019-03-21",0.160,0
"2019-03-22",0.080,0
"2019-03-23",0.140,0
"2019-03-24",0.100,0
"2019-03-25",0.080,0
"2019-03-26",0.070,0
"2019-03-27",0.100,0
"2019-03-28",0.050,0
"2019-03-29",0.080,0
"2019-03-30",0.060,0
"2019-03-31",0.070,0
