date,wssPrecipTotal,precipQF
"2020-01-01",1.160,0
"2020-01-02",3.140,0
"2020-01-03",0.380,0
"2020-01-04",0.340,0
"2020-01-05",0.520,0
"2020-01-06",0.460,0
"2020-01-07",0.340,0
"2020-01-08",0.110,0
"2020-01-09",0.470,0
"2020-01-10",0.830,0
"2020-01-11",0.580,0
"2020-01-12",0.760,1
"2020-01-13",0.280,1
"2020-01-14",0.780,0
"2020-01-15",0.590,0
"2020-01-16",0.460,0
"2020-01-17",2.000,0
"2020-01-18",0.330,0
"2020-01-19",0.540,0
"2020-01-20",0.000,0
"2020-01-21",0.070,0
"2020-01-22",0.080,0
"2020-01-23",0.180,0
"2020-01-24",1.530,0
"2020-01-25",0.550,1
"2020-01-26",0.210,1
"2020-01-27",2.600,0
"2020-01-28",0.300,0
"2020-01-29",0.660,0
"2020-01-30",0.260,0
"2020-01-31",0.350,0
