date,wssPrecipTotal,precipQF
"2021-12-01",0.270,0
"2021-12-02",0.000,0
"2021-12-03",0.440,0
"2021-12-04",0.160,0
"2021-12-05",0.490,0
"2021-12-06",0.250,0
"2021-12-07",0.470,0
"2021-12-08",0.200,0
"2021-12-09",0.820,0
"2021-12-10",0.400,0
"2021-12-11",0.720,0
"2021-12-12",0.150,0
"2021-12-13",0.030,0
"2021-12-14",0.140,0
"2021-12-15",0.080,0
"2021-12-16",0.380,0
"2021-12-17",1.600,0
"2021-12-18",0.630,0
"2021-12-19",2.400,0
"2021-12-20",9.270,1
"2021-12-21",0.620,1
"2021-12-22",1.120,0
"2021-12-23",1.230,0
"2021-12-24",0.040,0
"2021-12-25",2.330,0
"2021-12-26",20.310,0
"2021-12-27",5.330,1
"2021-12-28",2.420,0
"2021-12-29",9.960,1
"2021-12-30",0.150,1
"2021-12-31",0.000,1
