date,wssPrecipTotal,precipQF
"2022-02-01",0.430,1
"2022-02-02",0.740,1
"2022-02-03",0.810,1
"2022-02-04",1.160,1
"2022-02-05",0.590,1
"2022-02-06",1.310,1
"2022-02-07",0.860,1
"2022-02-08",0.840,1
"2022-02-09",0.300,1
"2022-02-10",1.150,1
"2022-02-11",0.820,1
"2022-02-12",0.320,1
"2022-02-13",0.550,1
"2022-02-14",0.700,1
"2022-02-15",0.270,1
"2022-02-16",0.720,1
"2022-02-17",0.490,1
"2022-02-18",0.850,1
"2022-02-19",0.370,1
"2022-02-20",0.630,1
"2022-02-21",1.700,1
"2022-02-22",0.250,1
"2022-02-23",1.330,1
"2022-02-24",0.620,1
"2022-02-25",0.460,1
"2022-02-26",0.660,1
"2022-02-27",0.920,1
"2022-02-28",0.200,1
