date,wssPrecipTotal,precipQF
"2020-04-01",0.540,1
"2020-04-02",1.060,1
"2020-04-03",0.910,0
"2020-04-04",0.690,0
"2020-04-05",0.640,1
"2020-04-06",0.710,1
"2020-04-07",0.950,1
"2020-04-08",0.570,1
"2020-04-09",1.540,1
"2020-04-10",1.860,1
"2020-04-11",1.020,1
"2020-04-12",1.990,1
"2020-04-13",1.410,0
"2020-04-14",3.560,0
"2020-04-15",5.230,0
"2020-04-16",5.100,0
"2020-04-17",5.700,0
"2020-04-18",8.950,1
"2020-04-19",6.070,1
"2020-04-20",1.370,1
"2020-04-21",2.110,1
"2020-04-22",1.810,1
"2020-04-23",2.490,1
"2020-04-24",4.230,1
"2020-04-25",1.310,1
"2020-04-26",1.860,1
"2020-04-27",1.060,1
"2020-04-28",1.950,1
"2020-04-29",1.380,1
"2020-04-30",2.160,0
