date,wssPrecipTotal,precipQF
"2020-03-01",1.090,0
"2020-03-02",1.110,0
"2020-03-03",0.600,0
"2020-03-04",0.350,0
"2020-03-05",0.480,0
"2020-03-06",0.460,1
"2020-03-07",0.290,1
"2020-03-08",1.160,1
"2020-03-09",0.620,1
"2020-03-10",0.670,1
"2020-03-11",0.250,1
"2020-03-12",0.540,1
"2020-03-13",0.760,1
"2020-03-14",1.830,1
"2020-03-15",1.860,1
"2020-03-16",1.410,1
"2020-03-17",1.200,1
"2020-03-18",1.010,1
"2020-03-19",0.310,0
"2020-03-20",1.140,0
"2020-03-21",0.580,0
"2020-03-22",0.430,0
"2020-03-23",0.520,0
"2020-03-24",0.550,1
"2020-03-25",0.140,1
"2020-03-26",0.290,1
"2020-03-27",0.770,1
"2020-03-28",0.450,0
"2020-03-29",0.240,0
"2020-03-30",0.450,0
"2020-03-31",0.400,0
