date,wssPrecipTotal,precipQF
"2021-07-01",1.710,0
"2021-07-02",2.360,0
"2021-07-03",0.000,1
"2021-07-04",0.920,0
"2021-07-05",0.740,0
"2021-07-06",0.890,0
"2021-07-07",3.050,0
"2021-07-08",1.760,0
"2021-07-09",1.230,0
"2021-07-10",10.260,1
"2021-07-11",4.770,1
"2021-07-12",1.910,0
"2021-07-13",1.410,0
"2021-07-14",1.710,0
"2021-07-15",33.200,1
"2021-07-16",1.320,1
"2021-07-17",0.870,1
"2021-07-18",2.690,1
"2021-07-19",3.410,0
"2021-07-20",1.850,1
"2021-07-21",2.350,0
"2021-07-22",2.430,0
"2021-07-23",1.870,0
"2021-07-24",2.000,0
"2021-07-25",0.290,1
"2021-07-26",1.550,0
"2021-07-27",1.590,0
"2021-07-28",1.420,0
"2021-07-29",1.560,0
"2021-07-30",1.540,0
"2021-07-31",3.650,1
