date,wssPrecipTotal,precipQF
"2019-12-01",0.050,0
"2019-12-02",0.090,0
"2019-12-03",0.000,0
"2019-12-04",0.250,1
"2019-12-05",0.150,1
"2019-12-06",0.120,0
"2019-12-07",0.020,0
"2019-12-08",0.020,1
"2019-12-09",3.540,1
"2019-12-10",0.020,0
"2019-12-11",0.150,0
"2019-12-12",0.000,0
"2019-12-13",0.140,0
"2019-12-14",0.040,0
"2019-12-15",0.160,0
"2019-12-16",0.120,0
"2019-12-17",0.000,0
"2019-12-18",0.210,0
"2019-12-19",0.220,0
"2019-12-20",0.080,0
"2019-12-21",0.120,0
"2019-12-22",0.200,0
"2019-12-23",0.060,0
"2019-12-24",5.880,1
"2019-12-25",0.120,0
"2019-12-26",0.270,0
"2019-12-27",9.580,0
"2019-12-28",0.190,0
"2019-12-29",0.130,1
"2019-12-30",0.180,0
"2019-12-31",0.350,0
