date,wssPrecipTotal,precipQF
"2022-01-01",2.090,0
"2022-01-02",1.170,0
"2022-01-03",0.700,1
"2022-01-04",1.960,1
"2022-01-05",1.400,0
"2022-01-06",1.990,0
"2022-01-07",1.290,0
"2022-01-08",2.240,1
"2022-01-09",1.670,1
"2022-01-10",1.370,0
"2022-01-11",1.360,1
"2022-01-12",1.770,1
"2022-01-13",1.710,1
"2022-01-14",2.340,1
"2022-01-15",1.120,0
"2022-01-16",1.570,0
"2022-01-17",1.240,0
"2022-01-18",1.980,1
"2022-01-19",2.060,1
"2022-01-20",1.200,0
"2022-01-21",2.450,1
"2022-01-22",2.340,1
"2022-01-23",1.200,0
"2022-01-24",1.250,1
"2022-01-25",2.600,1
"2022-01-26",1.700,1
"2022-01-27",1.810,1
"2022-01-28",1.260,1
"2022-01-29",1.460,1
"2022-01-30",1.880,1
"2022-01-31",1.410,1
