date,wssPrecipTotal,precipQF
"2019-11-01",0.330,0
"2019-11-02",0.290,0
"2019-11-03",0.320,0
"2019-11-04",0.230,0
"2019-11-05",0.190,0
"2019-11-06",0.120,0
"2019-11-07",0.130,0
"2019-11-08",0.210,0
"2019-11-09",0.140,0
"2019-11-10",0.270,0
"2019-11-11",0.430,0
"2019-11-12",0.200,1
"2019-11-13",0.290,0
"2019-11-14",0.310,0
"2019-11-15",0.360,0
"2019-11-16",0.550,0
"2019-11-17",0.070,0
"2019-11-18",0.190,0
"2019-11-19",0.340,0
"2019-11-20",2.690,0
"2019-11-21",2.480,0
"2019-11-22",0.250,0
"2019-11-23",0.180,0
"2019-11-24",0.170,0
"2019-11-25",0.710,0
"2019-11-26",0.580,1
"2019-11-27",0.250,0
"2019-11-28",1.800,1
"2019-11-29",1.320,1
"2019-11-30",0.970,0
