date,wssPrecipTotal,precipQF
"2020-12-01",0.000,0
"2020-12-02",0.190,0
"2020-12-03",0.060,0
"2020-12-04",0.000,0
"2020-12-05",0.170,0
"2020-12-06",0.660,0
"2020-12-07",0.020,0
"2020-12-08",0.160,0
"2020-12-09",0.350,0
"2020-12-10",0.200,0
"2020-12-11",0.150,0
"2020-12-12",0.240,0
"2020-12-13",0.040,0
"2020-12-14",1.070,0
"2020-12-15",0.230,0
"2020-12-16",0.590,0
"2020-12-17",0.520,0
"2020-12-18",0.590,0
"2020-12-19",0.520,0
"2020-12-20",0.140,0
"2020-12-21",1.120,0
"2020-12-22",0.120,0
"2020-12-23",6.710,0
"2020-12-24",2.630,0
"2020-12-25",0.280,0
"2020-12-26",0.000,0
"2020-12-27",0.060,0
"2020-12-28",0.410,0
"2020-12-29",0.970,0
"2020-12-30",3.570,0
"2020-12-31",0.220,0
