date,wssPrecipTotal,precipQF
"2019-06-01",0.530,0
"2019-06-02",0.640,0
"2019-06-03",0.300,0
"2019-06-04",0.590,0
"2019-06-05",0.660,0
"2019-06-06",0.990,0
"2019-06-07",0.990,0
"2019-06-08",0.900,0
"2019-06-09",1.030,0
"2019-06-10",1.190,0
"2019-06-11",1.920,0
"2019-06-12",4.060,0
"2019-06-13",1.410,0
"2019-06-14",1.340,0
"2019-06-15",0.130,0
"2019-06-16",0.660,0
"2019-06-17",0.700,0
"2019-06-18",9.810,0
"2019-06-19",0.990,0
"2019-06-20",0.570,0
"2019-06-21",11.970,0
"2019-06-22",5.460,0
"2019-06-23",52.440,0
"2019-06-24",1.290,0
"2019-06-25",1.010,0
"2019-06-26",9.820,0
"2019-06-27",0.180,0
"2019-06-28",0.080,0
"2019-06-29",0.700,0
"2019-06-30",0.810,0
