date,wssPrecipTotal,precipQF
"2018-10-01",0.210,0
"2018-10-02",0.640,0
"2018-10-03",4.790,0
"2018-10-04",1.150,1
"2018-10-05",4.230,1
"2018-10-06",0.040,1
"2018-10-07",1.110,1
"2018-10-08",1.910,1
"2018-10-09",1.680,0
"2018-10-10",4.280,1
"2018-10-11",0.200,1
"2018-10-12",0.160,1
"2018-10-13",0.000,0
"2018-10-14",0.000,1
"2018-10-15",0.150,1
"2018-10-16",0.000,0
"2018-10-17",0.510,1
"2018-10-18",0.200,0
"2018-10-19",0.090,0
"2018-10-20",0.480,0
"2018-10-21",0.120,0
"2018-10-22",0.150,0
"2018-10-23",0.150,0
"2018-10-24",0.220,0
"2018-10-25",0.240,0
"2018-10-26",0.360,0
"2018-10-27",0.470,0
"2018-10-28",0.000,0
"2018-10-29",0.210,0
"2018-10-30",2.290,0
"2018-10-31",0.430,0
