date,wssPrecipTotal,precipQF
"2017-11-01",0.150,1
"2017-11-02",0.090,1
"2017-11-03",0.460,1
"2017-11-04",0.060,1
"2017-11-05",0.600,1
"2017-11-06",0.000,1
"2017-11-07",0.530,1
"2017-11-08",0.000,1
"2017-11-09",0.190,1
"2017-11-10",0.190,1
"2017-11-11",0.000,1
"2017-11-12",0.140,1
"2017-11-13",0.000,1
"2017-11-14",0.050,1
"2017-11-15",0.350,1
"2017-11-16",0.040,1
"2017-11-17",0.020,1
"2017-11-18",0.270,1
"2017-11-19",0.830,1
"2017-11-20",0.650,1
"2017-11-21",0.490,1
"2017-11-22",0.000,1
"2017-11-23",0.060,1
"2017-11-24",0.360,1
"2017-11-25",0.000,1
"2017-11-26",0.690,1
"2017-11-27",0.120,1
"2017-11-28",0.690,1
"2017-11-29",0.460,1
"2017-11-30",0.000,1
