date,wssPrecipTotal,precipQF
"2019-09-01",0.560,0
"2019-09-02",0.670,0
"2019-09-03",0.650,0
"2019-09-04",0.450,0
"2019-09-05",0.360,0
"2019-09-06",0.740,0
"2019-09-07",1.160,0
"2019-09-08",0.590,0
"2019-09-09",0.550,0
"2019-09-10",0.400,0
"2019-09-11",0.660,0
"2019-09-12",0.490,0
"2019-09-13",0.180,0
"2019-09-14",0.460,0
"2019-09-15",0.430,0
"2019-09-16",0.340,0
"2019-09-17",1.080,0
"2019-09-18",0.390,0
"2019-09-19",0.260,0
"2019-09-20",0.430,0
"2019-09-21",0.210,0
"2019-09-22",0.100,0
"2019-09-23",0.060,0
"2019-09-24",0.130,0
"2019-09-25",0.390,0
"2019-09-26",0.140,0
"2019-09-27",0.240,0
"2019-09-28",0.250,0
"2019-09-29",1.120,0
"2019-09-30",0.600,0
