date,wssPrecipTotal,precipQF
"2017-06-01",0.410,0
"2017-06-02",0.470,0
"2017-06-03",0.660,0
"2017-06-04",0.230,0
"2017-06-05",1.640,0
"2017-06-06",0.520,0
"2017-06-07",3.630,0
"2017-06-08",0.710,0
"2017-06-09",0.740,0
"2017-06-10",0.100,0
"2017-06-11",0.200,0
"2017-06-12",0.530,0
"2017-06-13",0.410,0
"2017-06-14",0.220,0
"2017-06-15",0.830,0
"2017-06-16",6.840,0
"2017-06-17",0.480,0
"2017-06-18",0.690,0
"2017-06-19",2.120,0
"2017-06-20",0.480,0
"2017-06-21",0.540,0
"2017-06-22",0.330,0
"2017-06-23",4.780,0
"2017-06-24",5.950,0
"2017-06-25",0.410,0
"2017-06-26",0.280,0
"2017-06-27",0.270,0
"2017-06-28",0.530,0
"2017-06-29",0.680,0
"2017-06-30",0.740,0
