date,wssPrecipTotal,precipQF
"2018-08-01",0.420,0
"2018-08-02",0.420,0
"2018-08-03",2.490,0
"2018-08-04",8.660,0
"2018-08-05",3.270,0
"2018-08-06",0.280,0
"2018-08-07",0.260,0
"2018-08-08",0.580,0
"2018-08-09",0.370,0
"2018-08-10",0.480,0
"2018-08-11",0.390,0
"2018-08-12",0.150,0
"2018-08-13",0.130,0
"2018-08-14",0.390,0
"2018-08-15",0.370,0
"2018-08-16",0.540,0
"2018-08-17",0.620,0
"2018-08-18",1.850,0
"2018-08-19",2.980,0
"2018-08-20",0.250,0
"2018-08-21",6.560,0
"2018-08-22",0.260,0
"2018-08-23",2.970,0
"2018-08-24",0.330,0
"2018-08-25",0.220,0
"2018-08-26",0.180,0
"2018-08-27",3.950,0
"2018-08-28",0.490,0
"2018-08-29",0.250,0
"2018-08-30",0.400,0
"2018-08-31",0.450,0
