date,wssPrecipTotal,precipQF
"2018-10-01",0.200,1
"2018-10-02",2.320,1
"2018-10-03",1.280,1
"2018-10-04",1.010,1
"2018-10-05",0.950,1
"2018-10-06",1.020,1
"2018-10-07",1.690,1
"2018-10-08",1.140,1
"2018-10-09",0.740,1
"2018-10-10",1.140,1
"2018-10-11",0.910,1
"2018-10-12",1.070,1
"2018-10-13",1.150,1
"2018-10-14",1.330,1
"2018-10-15",2.100,1
"2018-10-16",1.660,1
"2018-10-17",1.550,1
"2018-10-18",1.030,1
"2018-10-19",1.220,1
"2018-10-20",0.830,1
"2018-10-21",1.320,1
"2018-10-22",0.990,1
"2018-10-23",1.360,1
"2018-10-24",0.710,1
"2018-10-25",1.070,1
"2018-10-26",0.800,1
"2018-10-27",0.960,1
"2018-10-28",1.540,1
"2018-10-29",1.360,1
"2018-10-30",1.200,1
"2018-10-31",1.090,1
