date,wssPrecipTotal,precipQF
"2018-07-01",1.000,0
"2018-07-02",2.100,0
"2018-07-03",2.070,0
"2018-07-04",3.100,0
"2018-07-05",1.740,0
"2018-07-06",0.600,0
"2018-07-07",0.890,0
"2018-07-08",2.510,0
"2018-07-09",0.360,1
"2018-07-10",0.000,1
"2018-07-11",0.000,1
"2018-07-12",0.000,1
"2018-07-13",0.000,1
"2018-07-14",0.000,1
"2018-07-15",0.000,1
"2018-07-16",0.000,1
"2018-07-17",0.000,1
"2018-07-18",0.070,1
"2018-07-19",5.340,0
"2018-07-20",0.760,0
"2018-07-21",1.180,0
"2018-07-22",1.240,0
"2018-07-23",1.790,0
"2018-07-24",2.560,0
"2018-07-25",0.860,0
"2018-07-26",0.640,0
"2018-07-27",7.840,0
"2018-07-28",1.660,0
"2018-07-29",4.770,0
"2018-07-30",1.250,0
"2018-07-31",1.020,0
