date,wssPrecipTotal,precipQF
"2018-10-01",1.310,0
"2018-10-02",1.150,0
"2018-10-03",0.290,0
"2018-10-04",1.210,0
"2018-10-05",1.630,0
"2018-10-06",0.840,0
"2018-10-07",0.910,0
"2018-10-08",3.220,0
"2018-10-09",0.700,1
"2018-10-10",1.730,1
"2018-10-11",0.610,1
"2018-10-12",2.100,1
"2018-10-13",1.390,0
"2018-10-14",8.870,1
"2018-10-15",1.460,0
"2018-10-16",0.820,1
"2018-10-17",0.770,1
"2018-10-18",2.020,1
"2018-10-19",0.750,0
"2018-10-20",1.570,1
"2018-10-21",0.610,0
"2018-10-22",1.740,0
"2018-10-23",2.670,0
"2018-10-24",2.030,0
"2018-10-25",1.330,0
"2018-10-26",1.160,0
"2018-10-27",1.040,0
"2018-10-28",2.210,1
"2018-10-29",0.970,0
"2018-10-30",0.660,0
"2018-10-31",1.460,1
