date,wssPrecipTotal,precipQF
"2018-06-01",0.390,0
"2018-06-02",0.250,0
"2018-06-03",0.220,0
"2018-06-04",0.210,0
"2018-06-05",0.400,0
"2018-06-06",0.170,0
"2018-06-07",0.170,0
"2018-06-08",0.560,0
"2018-06-09",0.280,0
"2018-06-10",0.160,0
"2018-06-11",0.450,0
"2018-06-12",0.290,0
"2018-06-13",0.450,0
"2018-06-14",0.220,0
"2018-06-15",0.210,0
"2018-06-16",0.510,0
"2018-06-17",0.170,0
"2018-06-18",0.430,0
"2018-06-19",0.430,0
"2018-06-20",0.280,0
"2018-06-21",0.190,0
"2018-06-22",0.230,0
"2018-06-23",0.160,0
"2018-06-24",0.440,0
"2018-06-25",0.210,0
"2018-06-26",0.170,0
"2018-06-27",0.300,0
"2018-06-28",0.320,0
"2018-06-29",0.260,0
"2018-06-30",0.280,0
