date,wssPrecipTotal,precipQF
"2019-03-01",0.590,0
"2019-03-02",1.010,0
"2019-03-03",0.590,0
"2019-03-04",5.660,0
"2019-03-05",1.080,0
"2019-03-06",1.220,0
"2019-03-07",0.810,0
"2019-03-08",0.990,0
"2019-03-09",0.690,0
"2019-03-10",6.530,0
"2019-03-11",0.440,0
"2019-03-12",0.830,0
"2019-03-13",0.570,0
"2019-03-14",0.620,0
"2019-03-15",0.200,0
"2019-03-16",0.700,0
"2019-03-17",0.750,0
"2019-03-18",0.690,0
"2019-03-19",0.810,0
"2019-03-20",0.920,0
"2019-03-21",0.730,0
"2019-03-22",5.340,0
"2019-03-23",2.580,0
"2019-03-24",0.810,0
"2019-03-25",1.060,1
"2019-03-26",0.000,1
"2019-03-27",1.440,1
"2019-03-28",0.890,0
"2019-03-29",1.270,0
"2019-03-30",0.890,0
"2019-03-31",4.920,0
