date,wssPrecipTotal,precipQF
"2019-05-01",1.290,0
"2019-05-02",0.750,1
"2019-05-03",0.130,1
"2019-05-04",1.360,1
"2019-05-05",1.650,1
"2019-05-06",0.860,0
"2019-05-07",1.320,0
"2019-05-08",1.480,1
"2019-05-09",1.430,1
"2019-05-10",1.140,1
"2019-05-11",1.350,0
"2019-05-12",0.390,0
"2019-05-13",2.210,1
"2019-05-14",0.570,0
"2019-05-15",1.510,0
"2019-05-16",1.580,0
"2019-05-17",0.000,1
"2019-05-18",0.000,1
"2019-05-19",0.000,1
"2019-05-20",1.000,1
"2019-05-21",1.120,0
"2019-05-22",1.660,0
"2019-05-23",1.400,0
"2019-05-24",3.370,0
"2019-05-25",1.890,0
"2019-05-26",1.960,0
"2019-05-27",0.430,0
"2019-05-28",4.200,0
"2019-05-29",6.630,0
"2019-05-30",1.330,0
"2019-05-31",1.570,0
