date,wssPrecipTotal,precipQF
"2021-06-01",0.190,0
"2021-06-02",0.370,0
"2021-06-03",0.990,0
"2021-06-04",0.070,0
"2021-06-05",0.530,0
"2021-06-06",0.650,0
"2021-06-07",0.280,0
"2021-06-08",0.340,0
"2021-06-09",0.160,0
"2021-06-10",30.200,0
"2021-06-11",2.220,0
"2021-06-12",0.550,0
"2021-06-13",0.720,0
"2021-06-14",1.130,0
"2021-06-15",0.310,0
"2021-06-16",0.280,0
"2021-06-17",0.510,0
"2021-06-18",0.360,0
"2021-06-19",0.590,0
"2021-06-20",14.520,0
"2021-06-21",19.960,0
"2021-06-22",1.340,0
"2021-06-23",0.330,0
"2021-06-24",5.570,0
"2021-06-25",0.060,0
"2021-06-26",0.230,0
"2021-06-27",0.100,0
"2021-06-28",2.110,0
"2021-06-29",0.650,0
"2021-06-30",0.130,0
